Region;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Kirovskaya oblast';15754418.8;16743418.3;22234922.2;29571794;39873936.9;29660969;39254110.1;52397411.9;53266245.9;54990921;66000307.4;80787392.9;85067000.2;88856840.9;94994378.6;98542189.2;112195212.1;161679107.4
Nizhegorodskaya oblast';76744243.1;91496712.2;120975473.7;151986333.3;187537955;145615593.4;200671442.3;232082847.8;253300148.4;273203335.2;294359641.1;342440906.5;358942475.2;389859783;435940272.3;463891784.3;448391261.3;501295036.5
Orenburgskaya oblast';23099827.3;33978964;40175937.3;55231539.4;61882171.6;42717128.1;46673895.9;81445183.2;84532502.4;82724020.1;88508393.4;96034768.4;101376725.7;111769846.7;138449730.6;126400564.4;125223743.8;156173994.2
Penzenskaya oblast';9774203.2;14077185.2;16427235.9;21921919.5;25635658;26596117.2;34113890.4;40224730.4;45562567.7;56714459.6;55479102.6;68563788.4;70180201.1;74525840.9;78244597.4;76080437.1;89590607;100639074.2
Samarskaya oblast';105532289.3;120291205;137924195.9;165244364.5;181224357;119231542.7;171265546;212191051;237260459.8;258379368.2;277033558.1;302639217.4;272410971.6;302873979.2;334071679.9;338155478.2;338067630;458047858
Saratovskaya oblast';29611113.7;28824145.2;34249097.8;45488726.8;63350784.6;64068303.1;68988611.9;73102042.2;95855952.4;102567029;108956199.7;130927123.8;130742722.8;137894920.1;147626215.4;150418548.8;152018921.3;208262384.3
Ul'yanovskaya oblast';17325179.7;15969630.8;21313469.3;27479825.9;32305496.5;26979300.3;37221412.1;48715190.5;53153487.9;57555456.1;67410996.1;78603875;85105015.8;93677293.7;91510341.8;107237176.8;105069029.3;117586727.2
Kurganskaya oblast';6639506.5;9221717;12404418;13469125.9;19183016.5;16834016.6;24098833.9;27481147.1;29681421;33609279.4;34049946.9;40159386.6;41859559.3;43740373.4;44819910.4;49310603.5;51708308.4;58047734
Sverdlovskaya oblast';127548151.4;149474508.2;218665856.4;272100392.1;305254515.6;229059554.3;304277436.4;359864789.3;402241077.8;416009468.8;450700462.6;554674546.4;608741120.4;661830011.6;780800830.8;807968297.8;800920349.6;965264886.6
Tyumenskaya oblast';132387830.1;38490594.9;40868362.2;57834292.3;216000061.9;171975461.2;236744743.9;278267827.1;266343117.4;310972322.7;215387629.1;232708491;236049802.2;306312538.6;481535340.3;392899034.1;385265514.5;682530141.1
CHelyabinskaya oblast';131480647.5;144680179;174011875.7;235752117.1;261051755.5;187952445.1;235907884.2;279926548.6;301668773.5;273504128;334714467;435437863.7;444572451.2;479313821.2;519145860.6;497312169.2;493396378.3;761804740.1
Respublika Altaj;201121.6;488573.8;415213.1;583123.6;634660.4;551038.8;715425.2;635837.7;717447.8;1176662.8;1101340.2;2292911.4;2509269.8;2160640.1;2266642;1398662.9;1330610.7;1606807.4
Respublika Tyva;355095.8;403674.2;527453.7;772439.5;634064.2;799224.3;1111711.4;1013284.1;1000928;697031.7;581156.5;1405878.7;566143.9;511309;422789.1;560779;567482.6;616999.8
Respublika Hakasiya;6113770.2;8383056;10530785;13191805.4;12514035.4;10456947.7;14520984.4;13382836.1;16331001.3;19073678.8;19807609.9;25956653.9;39510664.1;42042335;45395377.2;48195756.3;52967984.7;63384232
Altajskij kraj;19573037.8;26272890.4;32174068.2;38858190.8;45867622.1;46757015.3;60230256.4;66143363.9;72470220;78750369.1;80923447.7;91520840.9;91475602.5;100531668;103010308.3;110295957.6;128839722.5;194190748.5
Krasnoyarskij kraj;174561070.6;207356508;307573199.6;369056301.2;278014566.3;258330110.2;364676269.1;400053706.4;351452478.4;354159850.6;438912889;541129332.8;558578280.2;588141723.2;726795413.3;980240074.9;1110738180;1026443248
Irkutskaya oblast';49029118.4;67647716;92358768.1;73536750.3;76575697.1;72177217.2;88889440.1;94083027.2;98601575.7;110015491.8;113210538.8;136143599.9;135935913.7;145653716.3;151338621.5;151487931.7;163003563.7;210377009.3
Kemerovskaya oblast' - Kuzbass;59979336.1;49770083;66357298.7;91672377.6;114354554.4;83552443.5;91866583.6;103163463.8;113529086.6;108371254.9;141596374.9;151142317.2;139438272.5;152596142.7;184751919;154649789.6;155427046.7;249149255.7
Novosibirskaya oblast';31632940.4;41790303.8;48430216.5;55546981.4;67445655.2;67462873.3;78946483.7;85819688.1;96310644.9;105659189.4;113389403.8;133845715.2;144471848;153365144.3;169392395.5;180045600.6;189229293.4;218587696.2
Omskaya oblast';102114320;105029967.3;106356948.4;112982490.5;135308433.4;120768419.3;133108378.1;168201057.7;185393433.5;200646175.8;227448322.7;223573370.3;231950516.6;239400062.9;246064947.3;255768312.5;236884377.2;244018219.2
Tomskaya oblast';21578207.8;25278060.5;34015984;34524792.4;31972156;33277844;37238678;37252726;38937148.5;42770782.8;42251153.7;47508326.3;44226032.8;52658624.2;63546571.9;61940432.6;62047894.6;76651327.4
Respublika Buryatiya;8364964.5;8637684.9;10245433.1;11014075.4;14124897.8;14534551.9;19058477.6;24937817.8;21684662.4;25652227;32081740.5;35861022.9;23937901.1;21939471;20862092.1;26775139.6;36993330.6;41143503.7
